"ProteinID","p.value","FDR","log10FDR","meanGroup1","meanGroup2","logFoldChange"
"CYGB",0.182142632525535,0.247018176329188,0.607271088889999,764.628571428571,829.5,-0.0814329212549788
"CYP3A4",0.0257233659184747,0.104068821418395,0.982679363804627,2174.77142857143,1949.63888888889,0.10927939846471
"CYR61",0.0320877677897327,0.116853028504276,0.932360027425357,503.371428571429,446.777777777778,0.119266994619273
"CYTH2",0.534316432258076,0.422579264157147,0.374091817466083,1077.45714285714,1116.55555555556,-0.0356447821364077
"CYTH4",0.0156710142559485,0.0836237867611726,1.07767017005222,2234.71428571429,1978.86111111111,0.121591900715322
"CYTIP",0.872152720265308,0.532944702212607,0.273317850579049,329.514285714286,348.666666666667,-0.0564966472202335
"CYTL1",0.51029047464819,0.413515604267162,0.383508097431249,1754.45714285714,1887.63888888889,-0.0731672941920862
"DAG1",0.246392147093352,0.28684058796623,0.542359395951983,694.828571428571,757.638888888889,-0.08654171692091
"DAO",0.0230141180745456,0.0996537248460618,1.00150646364832,1157,807.305555555556,0.359883499166991
"DAP",0.448354656230856,0.387509037059441,0.411718164901456,945.8,1100.11111111111,-0.15113533357652
"DAPK1",0.0306558735135391,0.114771366038017,0.940166449244768,1461.31428571429,1228.13888888889,0.173836301451326
"DAPK2",0.086348785910413,0.177228053981865,0.751467531178249,4662.08571428571,3465.30555555556,0.296662114001767
"DAPP1",0.313249739974942,0.324930163380638,0.488209971075089,86424.8857142857,85346,0.0125620811424239
"DARS",0.160261996937695,0.233083381057389,0.632488690753859,164804.6,153080.194444444,0.0737985989359285
"DARS2",0.10424300938395,0.191722843096675,0.71732613939211,78205.9428571429,66694.6111111111,0.159221483558594
"DBI",0.11826003989956,0.203262397218395,0.691942956782618,16590.6857142857,13965.9444444444,0.172219609835747
"DBNL",0.078967714184957,0.170502216020991,0.768269972100022,7255.57142857143,5918.36111111111,0.203710075419379
"DCAF5",0.427917742470566,0.377334321009586,0.423273691095894,1063.28571428571,1085.41666666667,-0.02060009352897
"DCBLD1",0.257195693318329,0.293585697484903,0.532265105617967,722.571428571429,587.444444444444,0.207034599275366
"DCI",0.146797089042418,0.223801427217504,0.650137148233451,9513.51428571429,8325.75,0.133360222223971
"DCK",0.347752265271339,0.340473010960633,0.467917308583565,5712.2,5587.33333333333,0.0221021074213049
"DCLK1",0.776988556893933,0.506813035120439,0.295152223685842,3566.57142857143,3536.55555555556,0.0084515036115785
"DCLK3",0.0927350822190397,0.182792885139815,0.738040712347549,641.257142857143,735.222222222222,-0.136742261294391
"DCN",0.663339972758342,0.469774501269447,0.328110559841319,4065,4044.66666666667,0.0050146021477775
"DCP1A",0.336183864197382,0.334014848489471,0.476234226380937,1638.11428571429,3693.69444444444,-0.813081407142728
"DCP1B",0.0872255779798309,0.177228053981865,0.751467531178249,536.628571428571,730.083333333333,-0.307852501003218
"DCTD",0.109658615215449,0.196618750453498,0.706375068242501,11132.5142857143,9278.52777777778,0.182167151880235
"DCTN2",0.971795070465205,0.563338271208198,0.249230743332485,2091.82857142857,2137.33333333333,-0.0215203480579995
"DCTN6",0.311395761367306,0.324371467423545,0.488957354477804,2101.68571428571,1974.97222222222,0.0621854102529827
"DCTPP1",0.00274858937892823,0.0359831956515565,1.44390026977846,19965.8857142857,15648.5555555556,0.243646486924369
"DCUN1D1",0.274472873752881,0.303424276078048,0.517949675543449,5588.65714285714,5175.25,0.0768513862536733
"DCUN1D2",0.373141490939007,0.352081459163878,0.453356844554441,424.228571428571,443.027777777778,-0.0433600783300759
"DCUN1D3",0.908948058023476,0.54627509287809,0.262588600459608,1282.74285714286,1312.55555555556,-0.0229754001995267
"DCUN1D5",0.0628282727440932,0.153406209437769,0.814157061052095,7801.08571428571,6945.05555555556,0.116232942613771
"DCXR",0.00313673955400963,0.037787583206264,1.42265088351954,5879.2,3129.83333333333,0.63044094323451
"DDAH1",0.0992588220965578,0.188625084430451,0.72440055282181,4203.17142857143,3764.02777777778,0.110349740832179
"DDC",0.286405969542375,0.309887665997156,0.508795709001033,467.342857142857,528.388888888889,-0.122769386817109
"DDIT3",0.931785039189843,0.553466922490242,0.256908329273465,605.714285714286,562.111111111111,0.0747088622149733
"DDIT4",0.62754111954921,0.458172374714754,0.338971099936294,2143.28571428571,2179.08333333333,-0.0165642670243841
"DDOST",0.0870401689725645,0.177228053981865,0.751467531178249,4528.65714285714,3882.75,0.153881793625611
"DDR1",0.264460811550029,0.297102973027772,0.527093002309107,626.857142857143,678.361111111111,-0.0789610860712981
"DDR2",0.410223868948314,0.370009068517502,0.431787631719906,836.2,859.083333333333,-0.0269981103859198
"DDT",0.588792159242566,0.444680081148284,0.351952323758015,1544.6,1595.88888888889,-0.0326659009604399
"DDX19A",0.131083864013864,0.212219867313393,0.673213961336235,2512.34285714286,2057.16666666667,0.19988609547472
"DDX19B",0.23454066859103,0.28032267122927,0.552341777046672,7219.85714285714,6652.72222222222,0.0818090387718049
"DDX23",0.943031727007586,0.55738094473922,0.253847882655484,2771.2,2796.22222222222,-0.00898886044757784
"DDX25",0.135020819091507,0.215464539300917,0.666624194891407,680.857142857143,720.722222222222,-0.0569012870714735
"DDX39B",0.121422246664998,0.2053913607425,0.687417827831086,12520.0571428571,10517.3333333333,0.174307240035391
"DDX46",0.00801958682752549,0.0614791712903189,1.21127199521372,923.657142857143,1065.08333333333,-0.142467377074818
"DDX58",0.00391717268868774,0.0426075324576742,1.37051361649296,3906.85714285714,2713.25,0.364586072652247
"DDX6",0.0496133150285566,0.139850766178357,0.85433514998519,118548.714285714,102352.972222222,0.146896615646235
"DEAF1",0.131985202766218,0.212887327640002,0.67185018966463,4086.11428571429,3574.63888888889,0.133730305133201
"DECR1",0.0857177949239006,0.177228053981865,0.751467531178249,58442.2857142857,48591.3333333333,0.184594509741971
"DECR2",0.0102360008942267,0.0690540250935111,1.16081100173483,2185.37142857143,1609.41666666667,0.305914009791269
"DEF6",0.0565670860179438,0.147198615512927,0.832096274767024,6005.4,5014.72222222222,0.180281033978434
"DEFA1",0.679268726632962,0.47577255324487,0.322600615510432,973.028571428571,985.111111111111,-0.0123409919502048
"DEFA5",0.962509835287908,0.561905098102953,0.250337027581312,3789.42857142857,3542.08333333333,0.0675001687355259
"DEFB1",0.405908768785342,0.368799784436576,0.4332093414634,9436.88571428571,10158.75,-0.0737093805055828
"DEFB103A",0.794029883427911,0.50906893539732,0.293223403840977,628,637.944444444444,-0.0157110354118259
"DEFB104A",0.230344346109939,0.278554437798539,0.555089918173611,715.285714285714,685.638888888889,0.0423309751830178
"DEFB106A",0.734518401338885,0.491592649118881,0.308394619827438,945.228571428571,847.972222222222,0.108578894332434
"DEFB107A",0.607333630284213,0.45146848936481,0.345372556253128,349.542857142857,356.5,-0.0197080615412541
"DEFB108B",0.700474798478549,0.480652329190134,0.318168948801877,542.657142857143,553.527777777778,-0.0198342288536518
"DEFB110",0.103323210197236,0.191030626323287,0.718897000412262,637.657142857143,739.972222222222,-0.148811902699894
"DEFB112",0.253153492718645,0.291312923100514,0.535640248957117,405.314285714286,530.75,-0.269628320310747
"DEFB113",0.888699486840958,0.538818364436497,0.268557610726488,14440.9714285714,15253.1388888889,-0.0547159060044847
"DEFB115",0.204717639369442,0.262302241389863,0.581197998318948,597.257142857143,643.916666666667,-0.0752215724345487
"DEFB116",0.449849482092639,0.388078117438116,0.411080845133748,731.8,1087.80555555556,-0.396410441538677
"DEFB118",0.395387415611564,0.363276722253365,0.439762429609894,915.371428571429,980.861111111111,-0.0691009548823549
"DEFB119",0.712711258225239,0.485102093191939,0.314166851410326,1076.6,1085.05555555556,-0.0078232618138699
"DEFB121",0.618032855744558,0.454402604124372,0.342559188402662,1426.74285714286,1407.44444444444,0.0136185148737341
"DEFB125",0.568070852435242,0.436393907917198,0.360121320816078,1579.4,1468.88888888889,0.0725387709940227
"DEFB128",0.211533418758686,0.266220077197048,0.574759194965434,1051.85714285714,1149.25,-0.0885522463729338
"DEFB129",0.138179860911983,0.217921566626462,0.661699787636334,481.257142857143,661.222222222222,-0.317688246516228
"DEFB132",0.213048018348854,0.266901168086744,0.573649525528651,2641.54285714286,2966.77777777778,-0.116113278513795
"DEFB135",0.810288840659293,0.514882647133218,0.288291744764886,875.885714285714,881.611111111111,-0.00651542238550419
"DEFB136",0.0870530246888623,0.177228053981865,0.751467531178249,1011.34285714286,6549.80555555556,-1.86815635373531
"DEFB4A",0.73247849678533,0.490952847898427,0.308960216392024,21850.0571428571,18184.5555555556,0.183630898799045
"DENR",0.122965710816302,0.206612769001365,0.684842841889641,3432.94285714286,2898.80555555556,0.169119094417363
"DEPP",0.0161189830437842,0.0847888896009405,1.0716610522377,3689.57142857143,4800.02777777778,-0.263111397645523
"DERL1",0.00556429011277887,0.0490689780664085,1.30919298674583,5258.77142857143,3806.91666666667,0.323077843096556
"DES",0.00751129680699539,0.0592662558796309,1.22719250826254,2343.2,2723.55555555556,-0.150420699690575
"DGCR14",0.0410315992344082,0.129194851143176,0.888754794116976,652.257142857143,581.638888888889,0.114589085723992
"DGCR2",0.600579172214629,0.449057608742683,0.347697940613252,578.685714285714,598.638888888889,-0.0338990373086453
"DGCR6",0.368246586642847,0.349709630849707,0.45629240724669,986.8,1050.88888888889,-0.0629242612124001
"DGKB",0.710174406553228,0.484425959950629,0.314772591455462,2462.97142857143,2477,-0.00567963169131081
"DHFR",0.00018491887944069,0.00819477900717834,2.0864627537783,3464.42857142857,2822.88888888889,0.204786915326305
"DHH",0.0877091702550468,0.177822053617469,0.750014378515255,1077.71428571429,961.611111111111,0.113987556727746
"DHPS",0.445599308531953,0.386387968178285,0.412976405639396,109.942857142857,115.694444444444,-0.0509918658486497
"DHRS9",0.147921919915739,0.225007810649161,0.647802406053282,2613,2450.16666666667,0.0643429370847012
"DHX38",0.226314795326398,0.27560838472751,0.559707574190035,2250.02857142857,2345.02777777778,-0.0413543328139155
"DHX58",0.622518474566191,0.455491216493018,0.341519993368027,2235.37142857143,2332.52777777778,-0.0425451611453375
"DHX8",0.0717078783432062,0.162250664053202,0.789813517060405,2633.45714285714,1540.08333333333,0.536460958458881
"DHX9",0.143714109413196,0.221225999681609,0.655163833720379,436.771428571429,464.722222222222,-0.0620298440131392
"DIABLO",0.214790363588397,0.267223049383159,0.573126084414352,7891.2,6528.66666666667,0.18954547791734
"DIDO1",0.450979599978645,0.388308215744628,0.410823420644242,1159.17142857143,1018.52777777778,0.129347234644439
"DIMT1",0.434817161027962,0.380585138834127,0.419548174137129,394.371428571429,452.777777777778,-0.138108271004579
"DIRAS1",0.591585435930179,0.445418393424833,0.351231852865583,1058.85714285714,726.944444444444,0.376095381281856
"DIRAS3",0.37410707846978,0.352413510606465,0.45294745023343,2258.91428571429,1518.16666666667,0.397380826767139
"DIXDC1",0.24797663541696,0.288182246253487,0.540332777830291,250.657142857143,267,-0.0631626177612794
"DKK1",0.033646777670179,0.119684066114884,0.921963664622831,23071,18605.5555555556,0.215116195679477
"DKK2",0.049610405993054,0.139850766178357,0.85433514998519,40384.7142857143,33497.0277777778,0.186994642263192
"DKK3",0.652104448006389,0.466068943713697,0.331549835113175,2906.8,3087.75,-0.0603898505756428
"DKK4",0.0900659993563644,0.179988511524636,0.744755214567173,21814.9428571429,18891.7777777778,0.14386839794632
"DKKL1",0.006735335120955,0.0560230523940683,1.25163323250305,1390.34285714286,1781.08333333333,-0.247671416863599
"DLD",0.314741714261434,0.325910662409577,0.486901431035638,12199.8285714286,11570.4444444444,0.0529679461288747
"DLG2",0.00184781919550602,0.0300382631965964,1.52232518171914,14230.2857142857,9863.44444444445,0.366537047458
"DLG3",0.150520798673525,0.226914452456364,0.644137842492491,1115.65714285714,1026.58333333333,0.083207460903596
"DLG4",0.00956385849556907,0.0673834188706473,1.17144695775103,1262.02857142857,991.083333333333,0.241677061706407
"DLK1",0.909950100656735,0.546390555347783,0.262496816273434,1269.58095238095,1122.5462962963,0.12308730356669
"DLK2",0.204073099216473,0.261982162601213,0.581728277182469,2304.42857142857,2857.05555555556,-0.214958831035954
"DLL1",0.536751523743626,0.423759408984191,0.372880645781076,1611.28571428571,1714.38888888889,-0.0620242435043502
"DLL3",0.141873979259051,0.219982459568348,0.65761194652493,2433.45714285714,2244.13888888889,0.0809910596287079
"DLL4",0.98361216314087,0.565577352632982,0.2475079892809,1285.82857142857,1300.69444444444,-0.0114949966546303
"DLX3",0.928234448944639,0.551965412909325,0.258088135048402,585.6,851.861111111111,-0.374786535766
"DLX4",0.0529882937718111,0.143706207792479,0.842524470893006,2503.85714285714,2016.52777777778,0.216455289556185
"DMBT1",0.621252651748276,0.455186513244813,0.34181061416599,917.771428571429,922.555555555556,-0.00519922579238231
"DMKN",0.283458244898636,0.308181092946131,0.511194008969451,1934.95714285714,1871.43055555556,0.0333820364704679
"DNAI1",0.0415927120696057,0.129734936752304,0.886943055561364,866.742857142857,924.361111111111,-0.0643604646196956
"DNAJA2",0.0943042640979335,0.184404246748945,0.734229081555734,2634.42857142857,1654.91666666667,0.464915642443641
"DNAJA4",0.000847639792920546,0.0190093969502917,1.72103166037363,29484.9142857143,24525.1111111111,0.184181216435503
"DNAJB1",0.0641597729389551,0.154170661731968,0.811998263510546,7254.82857142857,5709.86111111111,0.239472557458977
"DNAJB11",0.00588243677090353,0.0507144365376391,1.29486839537728,39405.3714285714,31920.1666666667,0.210664143731331
"DNAJB12",0.0510668399846414,0.141138970670123,0.850353054210342,2765.34285714286,2181.52777777778,0.237139179414851
"DNAJB14",0.0533044663098344,0.143933044180198,0.841839489192992,1115.31428571429,936,0.175276038294346
"DNAJB2",0.127833487832779,0.210095946843064,0.67758232589329,20083.4285714286,17775.3055555556,0.12208486010971
"DNAJB4",0.00128780410301378,0.0241327040391759,1.61739401321354,11478.4857142857,8298.72222222222,0.324372921948582
"DNAJB6",0.0387301912470369,0.125918697750188,0.899909776430626,2098.68571428571,1858.27777777778,0.121661165598187
"DNAJB9",0.0151818610052694,0.0827212493562137,1.08238291496082,20219.6285714286,15960.25,0.236552587998674
"DNAJC10",0.0751704855771663,0.166066096013653,0.779719023882969,14068.8857142857,11601.5555555556,0.192826483394065
"DNAJC11",0.465792422339714,0.394392847293526,0.4040709700217,1680.94285714286,1633,0.0289360464890702
"DNAJC15",0.779797823076972,0.506907395674847,0.295071372463035,520.714285714286,541.305555555556,-0.0387824217205793
"DNAJC16",0.0169572605727527,0.0867123241505937,1.06191917322477,2201.2,1643.16666666667,0.292377391838617
"DNAJC17",0.139959946553026,0.218428524946085,0.660690647021575,1649.37142857143,1449.52777777778,0.129156430058499
"DNAJC18",0.819413052121736,0.517353074095736,0.286212966005075,632.228571428571,634.083333333333,-0.00292939397339674
"DNAJC19",0.101471556119333,0.190548803842464,0.719993773138196,1851.91428571429,1631.75,0.126566794608028
"DNAJC27",0.556924128582564,0.431480560249353,0.365038766035949,1009.6,884.638888888889,0.132129965201812
"DNAJC30",0.00897147043338233,0.0652421338337518,1.18547184320091,5678.05714285714,4987.91666666667,0.129590800990608
"DNAJC4",0.208204385707975,0.264392793494493,0.577750386509501,1470.57142857143,1619.88888888889,-0.0967065076112159
"DNASE1L2",2.91673608439381e-05,0.00253201668100101,2.59653343750033,8740.51428571429,5681.30555555556,0.430787973043855
"DNASE2B",0.187785914864637,0.250239959560373,0.601643338803702,358.771428571429,398.472222222222,-0.104952293459805
"DNER",0.414038223169973,0.371804493549112,0.429685365742737,4941.4,1739.875,1.0438354202937
"DNM2",0.176542305048077,0.243188351184661,0.614057231773419,38534.3714285714,34396.5277777778,0.113594984802731
"DNMT3L",0.802184833103588,0.511381311333551,0.291255147512303,833.942857142857,891.25,-0.0664600883324087
"DOC2B",0.387742045982245,0.359677757341101,0.44408641834691,346.428571428571,361.416666666667,-0.0423548397310957
"DOCK9",0.779667469343373,0.506907395674847,0.295071372463035,879.114285714286,899.888888888889,-0.023356391801727
"DOK1",0.0836933270274033,0.175481347269531,0.755769039929979,6715.31428571429,5719.08333333333,0.160582096272469
"DOK2",0.0410154112220065,0.129194851143176,0.888754794116976,54802.9571428571,46499.75,0.164297218724173
"DOS",0.0444430435835289,0.131845321582147,0.879935276163346,804.628571428571,937.666666666667,-0.153013750833904
"DOT1L",0.524340085098315,0.4194839931285,0.377284606536345,455.8,435.833333333333,0.0447942095406156
"DPEP1",0.919588353387249,0.549487988545373,0.260041796535265,575.857142857143,548.444444444444,0.0487736258128482
"DPEP2",0.115014143784889,0.20032027501272,0.698275092241505,14774.2857142857,16105.7222222222,-0.0862864084611374
"DPP10",0.779276574828785,0.506907395674847,0.295071372463035,1133.2,1118.88888888889,0.012709359579973
"DPP4",0.0171652446986129,0.0869043397289482,1.06095853571157,2562.17142857143,2750.11111111111,-0.0707862016559232
"DPP7",0.472059183060674,0.3964382810364,0.401824415639443,3112.88571428571,2871.44444444444,0.0807349844709372
"DPT",0.787818141544214,0.507619128049907,0.29446202123059,2649.51428571429,2683.38888888889,-0.0127041716927322
"DPY30",0.0145958636073346,0.0820554125757934,1.08589276653934,20043.3714285714,18247.1388888889,0.0938902024986759
"DPYSL2",0.719498986616418,0.487337163583002,0.312170468726223,5051.14285714286,9054.94444444445,-0.583696429942311
"DPYSL3",0.125471105972256,0.209129621679413,0.67958444819243,2826.8,2361.63888888889,0.179789507367568
"DPYSL5",0.115863966260965,0.201065089851331,0.696663327717781,749.714285714286,803,-0.06866253237815
"DRAXIN",0.568812899415006,0.436393907917198,0.360121320816078,650.542857142857,683.166666666667,-0.0489316721075316
"DRG1",0.0794862474810573,0.170502216020991,0.768269972100022,2863.31428571429,2305.80555555556,0.216549697855562
"DRGX",0.482268061115931,0.400673993804783,0.397208845023268,557.371428571429,571.277777777778,-0.0246437119924963
"DSC1",0.480400733971823,0.399984632232586,0.397956694334034,2867.2,1452.80555555556,0.67983939090761
"DSC2",0.331360963640292,0.33154239661092,0.479460927479872,1218.34285714286,1304.86111111111,-0.0686049852600195
"DSC3",0.0963916233762166,0.186099835792305,0.730254010074645,512.228571428571,557.305555555556,-0.0843427092327417
"DSCAM",0.262584256312774,0.296269912266206,0.528312451119492,1301.54285714286,1351.27777777778,-0.0375002729090671
"DSCAML1",0.584936469962183,0.44288368187735,0.353710321072611,344.2,350.083333333333,-0.0169483376039426
"DSG1",0.0400842011910102,0.128311131001574,0.891735666907418,7413.34285714286,8791.94444444445,-0.170554432805627
"DSG2",0.0597446340809676,0.150813380483008,0.821560125229224,2868.85714285714,3299.11111111111,-0.13973932951715
"DSG3",0.0374246683850243,0.123913614837411,0.906880973495487,5742.28571428571,4370.13888888889,0.273062548174512
"DSTN",0.938619102491479,0.555813427592974,0.255070965548764,8074.05714285714,8406.08333333333,-0.0402995502906188
"DTD1",0.384626682163208,0.357844987575294,0.446305061679427,76473.5142857143,75937.75,0.00703053668711936
"DTD2",0.0341275189179649,0.119944737475972,0.921018801762703,8794.85714285714,7164.38888888889,0.205044368572738
"DTX1",0.955145044156904,0.560799969162254,0.251192018922751,4424.77142857143,4479.22222222222,-0.0122307976780085
"DTX3L",0.0011771806515235,0.0228531983740306,1.64105301051806,1596.51428571429,1231.77777777778,0.259364207616768
"DTYMK",0.111252066044346,0.197952633856802,0.703438715372421,48543.0285714286,42799.4166666667,0.125926118454011
"DUS2",0.503549684685239,0.41089116948108,0.386273192120579,2211.45714285714,2319.88888888889,-0.0478676528915715
"DUSP13",0.895735454262341,0.542198578615501,0.265841625265776,6385.71428571429,6299.19444444444,0.0136415933034711
"DUSP15",0.408641501970416,0.370002453059112,0.431795396618128,773.742857142857,422.166666666667,0.605839411703231
"DUSP16",0.651932245439166,0.466068943713697,0.331549835113175,1916.11428571429,1792.25,0.0668275120952981
"DUSP23",0.503243799419512,0.410843584001163,0.386323490860609,758.257142857143,1632.58333333333,-0.766896339588249
"DUSP26",0.531740169159712,0.421530100860512,0.37517140758524,7156.31428571429,7513.33333333333,-0.0486841360727744
"DUSP28",0.177225400020609,0.24348429863043,0.613529039533634,6217.4,5141.66666666667,0.189974531807836
"DUSP3",0.285543982260075,0.3095756474044,0.509233210178626,2436.85714285714,2174.86111111111,0.113744347300308
"DUSP4",0.0846030035995203,0.175885389045627,0.754770236269733,919.971428571429,1003.08333333333,-0.0864912549315141
"DUSP6",0.235103747476203,0.280593537141032,0.551922336216821,4674.05714285714,3584.86111111111,0.265307730097535
"DUT",0.0199253436211094,0.0943299574399814,1.02535036150727,17479.5142857143,13389.9166666667,0.266527646849075
"DVL2",0.96542175352848,0.562369733854525,0.249978060629896,6985.8,7080.52777777778,-0.0134689325222752
"DYNLL1",0.619608911408601,0.454807248117627,0.342172622716918,901.457142857143,967.111111111111,-0.0703008900607799
"DYNLL2",0.130691244550897,0.212066915145526,0.673527081085062,40897.3428571429,34364.0833333333,0.174053164328998
"DYNLRB1",0.074866017596109,0.165911543800969,0.780123395563068,23609.4,17740.8888888889,0.285772855711489
"DYNLRB2",0.273628712371112,0.303236430421608,0.518218624343906,1328.91428571429,1193.08333333333,0.107821289736916
"DYNLT1",0.0197392534824567,0.0936132088493785,1.02866286786803,991.285714285714,1245.19444444444,-0.228044175136365
"DYNLT3",0.0622253440487204,0.152954187703462,0.815438628050938,3650.48571428571,4848.86111111111,-0.283883623774868
"DYRK3",0.791944768142998,0.508627118990194,0.293600487821713,1672.2,1602.13888888889,0.0428005826615613
"EBAG9",0.190151168565178,0.251563159158581,0.599352959990063,6758.31428571429,5667.80555555556,0.175971477352991
"EBI3",0.642677218965644,0.462179118117786,0.335189680430009,31506.7428571429,37910.8055555556,-0.18503459657869
"ECE1",0.0588443275496608,0.150205699235035,0.823313588640977,2608.8,2794.05555555556,-0.0686037990222676
"ECEL1",0.266603332402718,0.298639636296693,0.524852551994274,990.6,862.166666666667,0.138862219378677
"ECH1",0.0633845835259606,0.153814588621062,0.813002471705216,3188.4,2623.22222222222,0.195115805641774
"ECHS1",0.023242399742915,0.0997123599967943,1.00125100472045,67918,53138.6944444444,0.245395723358624
"ECI2",0.0211253824589276,0.0961898024299179,1.01687096728822,12503.7428571429,9167.41666666667,0.310372497220587
"ECM1",0.00407117518088764,0.0434228119218419,1.36228205645511,27395.4,31699.75,-0.145933678328424
"EDA",0.209233422646041,0.264975512784518,0.576794258719558,2123.24285714286,2392.79166666667,-0.119516176099966
"EDA2R",0.828131233296645,0.519792238617482,0.284170209542133,1552.25714285714,1582.19444444444,-0.0191026794462789
"EDAR",0.184732146738806,0.248299253240673,0.605024586582941,1698.68571428571,2008.94444444444,-0.167754589297275
"EDC4",0.182806291660008,0.247099766451448,0.607127665075037,6863.91428571429,6375.83333333333,0.073763073139444
"EDDM3A",0.166241882037653,0.236955853525782,0.625332558445707,6848.28571428571,6397.25,0.0681301497419863
"EDDM3B",0.414715333644493,0.372164838697055,0.429264660440011,718.428571428571,769.583333333333,-0.0687829557286886
"EDF1",0.858983521979422,0.529589888207278,0.276060315746804,4167.14285714286,4237.97222222222,-0.016854270545903
"EDIL3",0.00358730799213663,0.0413686627165181,1.38332851788196,1418.8,1914.86111111111,-0.299833649250153
"EDN1",0.445909311682289,0.386532570913158,0.412813904664509,955.485714285714,1004.30555555556,-0.0498317796197416
"EDN2",0.151995109546513,0.227477688304521,0.643061193826286,1934.68571428571,1682.91666666667,0.139416492504789
"EDN3",0.835320218833471,0.521867084674233,0.28244009420633,1852.51428571429,1812.13888888889,0.0220359355644855
"EEA1",0.104662175822598,0.191968979297114,0.716768944257516,1958.31428571429,2091.61111111111,-0.0658505907009951
"EEF1B2",0.334757867132363,0.333703845077955,0.476638789190225,717.857142857143,683.555555555556,0.0489626500227028
"EEF1D",0.0870050958846898,0.177228053981865,0.751467531178249,119573.228571429,109503.027777778,0.0879767752714109
"EEF2K",0.60781885370712,0.45146848936481,0.345372556253128,3633.85714285714,4262.13888888889,-0.159476462936953
"EFCAB14",0.303595415733132,0.319892682247319,0.494995694570344,710.571428571429,771.888888888889,-0.0827711380486249
"EFEMP1",0.316160110677708,0.326013342683897,0.486764625283563,822.942857142857,795,0.0345446512219879
"EFHA1",0.0225702134976314,0.0983928845055536,1.00703630737871,7052.57142857143,5274.30555555556,0.290545269503626
"EFHA2",0.517434515384411,0.416802156868601,0.380070042314799,611.2,556.555555555556,0.0936572418309134
"EFHD1",0.4807347925646,0.400139309808413,0.397788781302157,3581.65714285714,3766.11111111111,-0.0502173511679544
"EFNA2",0.685348255007518,0.477097851420208,0.321392539254213,4602.37142857143,4683.88888888889,-0.0175570254319407
"EFNA3",0.092525262281124,0.182512621008934,0.738707098084142,1423.85714285714,1771.30555555556,-0.218347389769851
"EFNA4",0.646006403572267,0.463572491737605,0.333882342857308,1807.42857142857,1827.11111111111,-0.0108309353113236
"EFNA5",0.155342104796279,0.228938859743703,0.640280484564972,3837.65714285714,4281.44444444444,-0.10942837832385
"EFNB1",0.711072430379545,0.484666189049873,0.314557276174168,2239.65714285714,2217.61111111111,0.00989225250482199
"EFNB2",0.460926762431492,0.392668134128984,0.405974341239048,3957.1,4286.43055555556,-0.0799429145174498
"EFNB3",0.608872756122646,0.45200246299516,0.344859198679121,2357.35714285714,2367.98611111111,-0.00449871495416884
"EFS",0.705069794339535,0.482285024177969,0.316696223497666,1771.08571428571,1728.11111111111,0.0245637877094711
"EGF",0.130110095049352,0.211760591972789,0.674154857642879,2896.54285714286,2110.61111111111,0.316540375954227
"EGFL6",0.0960808407553693,0.185858000896611,0.730818738466795,1896.54285714286,1794.86111111111,0.0551050363893476
"EGFLAM",0.620601005842487,0.455145311226182,0.34184992688442,11169.0571428571,10834.3888888889,0.0304219679288843
"EGFR",0.0222683757508161,0.0975498269128972,1.01077349685727,9597.74285714286,10936.0972222222,-0.13054103770888
"EGLN1",0.0439946114935709,0.131845321582147,0.879935276163346,3071.42857142857,2968.27777777778,0.0341608742570467
"EHBP1",0.549679534172955,0.428276327475673,0.368275930111519,1431.77142857143,2236.41666666667,-0.445962443717007
"EHD4",0.157649553959684,0.231706781057932,0.635061256098037,23778.8285714286,19609.6666666667,0.192772987031945
"EHF",0.869645902393607,0.532136786631314,0.273976717247508,747.628571428571,730.361111111111,0.0233672077981907
"EHMT2",0.000180159858813461,0.00819477900717834,2.0864627537783,1159.54285714286,1473.08333333333,-0.23933187099077
"EID3",0.27478471897165,0.303644621198658,0.51763440762369,470.057142857143,503.25,-0.0682327966589997
"EIF1AD",0.211300688392127,0.266220077197048,0.574759194965434,2495.11428571429,2311.66666666667,0.0763657689532482
"EIF1AX",0.0168540768518763,0.0866292074049097,1.06233565906572,1369.37142857143,1162.05555555556,0.164161355716592
"EIF1AY",0.0728416870656836,0.163937945130805,0.785320512850384,133012.171428571,118911.916666667,0.112057615582371
"EIF1B",0.0784464501239814,0.170165529582883,0.769128410339022,45688.5428571429,37321.6111111111,0.202275017896863
"EIF2AK4",0.789667020429223,0.507977269263219,0.294155720894074,127.628571428571,127.805555555556,-0.00138575183665358
"EIF2B1",0.058506203597484,0.149931270576624,0.824107778609058,7941.22857142857,5943.58333333333,0.289755788947791
"EIF2S1",0.0611101234933584,0.151985479369768,0.818197902389578,70677.5428571429,60995.1666666667,0.147333256455645
"EIF3G",0.0153355437253934,0.0827212493562137,1.08238291496082,56659.2285714286,46398.3333333333,0.199791340215679
"EIF3J",0.260453814000334,0.295543753673423,0.529378215045702,11174.5428571429,14701.7222222222,-0.274326412871863
"EIF4A1",0.0689305436336971,0.158980740806157,0.798655483655747,38843.6857142857,32960.8055555556,0.164226388585683
"EIF4A2",0.166532237200017,0.237016542134365,0.625221342146161,5388.65714285714,4630.66666666667,0.151595369050522
"EIF4A3",0.585374701947411,0.442966909988076,0.353628714739295,884.228571428571,922.166666666667,-0.0420103794901233
"EIF4B",0.0562249458370304,0.146732792046867,0.833472818579747,60649.1142857143,51891.5833333333,0.155948425406022
