"proteinId","coefficient","pValue","fdr"
"RABIF",-44.6503211386923,0.937701427829472,0.506134189199101
"RAC1",383.714126508304,0.0742905984069533,0.140398899859951
"RAC2",406.96316421757,0.1182025039303,0.175370760601332
"RAC3",379.422887161559,0.157421490090046,0.200398429523128
"RACGAP1",-309.319316868176,0.123337421866752,0.178023618028597
"RAD1",1299.75948458668,0.00451111983373081,0.0451974534364759
"RAD23A",461.432023324012,0.0646194831513427,0.132310439730223
"RAD23B",434.553346929519,0.0979322727095355,0.159725958232577
"RAD51",-295.091601190091,0.159822395333231,0.202310036768198
"RAD51L3",837.317389266901,0.140620970721107,0.189541350249594
"RAET1G",-894.073999551146,0.0390377963023035,0.108118353873279
"RAET1L",-89.5399886538634,0.760815465105816,0.458997406143548
"RAF1",1107.44964605643,0.0682235666053649,0.136376748104631
"RAG1",-26.4464451933516,0.964208187196022,0.511914103968988
"RALA",396.550007237209,0.0453550495105155,0.115342273386804
"RALB",167.818486113347,0.389277174438422,0.323361778635745
"RAMP1",-500.066812902509,0.395945653247248,0.326292283129491
"RAMP3",281.799346934153,0.476059202013467,0.361274011056044
"RAN",464.146286085584,0.0837756590394451,0.147981107436183
"RANBP1",286.423864268783,0.311541108147466,0.288863947569354
"RANBP3",1732.40737494403,4.27129714302229e-05,0.00828273436879092
"RAP1GAP",-393.919754695549,0.375115781085008,0.317536740580828
"RAP1GDS1",656.720866045265,0.221134511990336,0.24289685460793
"RAP2A",-327.526935665165,0.394567599521352,0.325881949405481
"RAPGEF5",-122.999267979553,0.854080930448732,0.485102458427288
"RARRES1",-136.012719675949,0.597397962285851,0.406040742581328
"RARRES2",506.645093796544,0.3105425022389,0.288382251762481
"RARRES3",537.122129559691,0.244958089349196,0.254600320425357
"RASA1",372.924304109781,0.331433460216184,0.298055790347335
"RB1",-374.117826348796,0.645003153098969,0.423086609872785
"RBBP4",250.978471483387,0.364761884733293,0.313947711437
"RBBP5",709.139112647386,0.288059751702986,0.27587771998948
"RBBP6",-1424.01532915221,0.121810399951325,0.177635221650266
"RBBP9",-808.893884010287,0.477831679660278,0.361510529152146
"RBFOX2",559.43444655375,0.267662663059825,0.264949176250057
"RBKS",-112.648519505909,0.807926326516281,0.474092475938895
"RBL1",-297.979058864392,0.333017588805224,0.298704679920077
"RBL2",291.567688248374,0.326313110076831,0.295908569324892
"RBM17",410.677764186711,0.0383262309840548,0.107536050729096
"RBM19",103.384655490014,0.770576009593974,0.462069784771995
"RBM22",-319.097088185632,0.308120012989748,0.287197058153867
"RBM23",140.818827759698,0.68696644415664,0.435426185994982
"RBM24",-753.202548815634,0.0980407716315942,0.159725958232577
"RBM3",274.255623297853,0.343057570469137,0.303529632890973
"RBM39",166.76767990484,0.643491241630557,0.422628033960672
"RBM46",1528.17779687511,0.0405497925384879,0.109605208215546
"RBP1",62.4699187471017,0.933155754163772,0.505122951065091
"RBP4",241.123288021646,0.499707254118299,0.370694521346199
"RBP5",766.945633145041,0.00953394331439885,0.0616027850323017
"RBP7",-73.3213196239958,0.89006955818177,0.49557370544878
"RCAN1",84.5307902894667,0.876691385430216,0.491649781092541
"RCL",431.172625685815,0.320596615832391,0.292547104417685
"RCN1",35.295039803862,0.901178438502326,0.498964358868004
"RCN3",-3253.53233154617,0.0011890816041028,0.0294264732846218
"RCVRN",-1234.18828568171,0.00780950160851579,0.0558565072299195
"RDH16",392.716843487774,0.450884256069602,0.350625636107691
"RDX",520.081237665415,0.0228199367933898,0.087766781629639
"RECQL",523.260239044649,0.0598964148647252,0.128843697129527
"REG1A",58.8489115804503,0.835094282722558,0.480530056693043
"REG1B",81.8759107004946,0.793479308642859,0.471047712749125
"REG3A",-110.845246634291,0.636710313078475,0.420224031261579
"REG3G",504.085465954731,0.00549863741966552,0.0494821936750688
"REG4",-257.747283370083,0.376384513190023,0.317929178523585
"RELB",-1009.70368672704,0.161618871328878,0.203335994888253
"RELL1",-1085.45410172036,0.0361045581471256,0.105116202790819
"RELL2",-167.641655767829,0.769412080448501,0.4615955393425
"RELT",-716.095100384323,0.407839691443931,0.331995069866135
"REN",-65.4470076123406,0.797532215960236,0.471893987993453
"REPIN1",-2063.16866402962,0.0971472279886581,0.159725958232577
"RERG",548.095372344925,0.568530390303278,0.396996361698379
"RET",-362.422476170616,0.150871208183645,0.196714654988674
"RETN",-28.6058061398873,0.937220549906012,0.506079214749642
"REXO2",617.472451535097,0.0288317433364159,0.0942531727096463
"RFESD",-64.3974187686465,0.905039505637877,0.49971483221432
"RFFL",-602.617780020418,0.0553024988473448,0.124830638036072
"RFK",772.764427336613,0.0758459314873591,0.141765599800373
"RFNG",-179.96683463633,0.77077720072889,0.462078462702999
"RFXAP",383.054036721615,0.677505272236527,0.432223744684308
"RGMA",3.83993365620063,0.996009562881422,0.521499902183346
"RGMB",-762.235631956278,0.129316625717686,0.182002979916832
"RGS1",1713.3561398553,0.0433324867534289,0.113501213461151
"RGS10",410.580484836233,0.121553158924225,0.177635221650266
"RGS18",229.942846187047,0.597358407055529,0.406040742581328
"RGS19",-853.842472898665,0.261128079805337,0.261875704848276
"RGS21",-53.9995117336647,0.742970415924475,0.454435444970077
"RGS3",-976.888499732044,0.272748391576389,0.26785743340091
"RGS4",-1182.34854101862,0.156624652080583,0.19991658061235
"RGS5",350.572223165229,0.612246823253418,0.411611289914707
"RGS7",580.079396840935,0.267762472697026,0.264949176250057
"RGS8",-595.684443375507,0.299714663488111,0.282224138957693
"RHOA",462.604922278015,0.0603247956670856,0.129198190768092
"RHOB",420.232234606841,0.154764195402492,0.199270800887893
"RHOC",42.715522994884,0.875256935572611,0.491160606238
"RHOD",-90.9803994935262,0.797671519505739,0.471893987993453
"RHOG",1125.30963583247,0.127450963278007,0.180855017377325
"RHPN2",-1101.78864914484,0.131464870934821,0.183708422623176
"RIC3",25.9620098883738,0.983612643171016,0.518128695410222
"RIPK2",1435.82729426928,0.0946374281107695,0.158996197439908
"RIPPLY1",-1598.79406489345,0.0694333201368894,0.137330065033546
"RLBP1",60.8016328762367,0.910086474645404,0.501178635870145
"RLN2",-1840.9716801626,0.0121382513406661,0.0682170587384492
"RLN3",1528.01801026494,0.275725158889315,0.269700921217934
"RMDN1",424.875399565788,0.0327152725689604,0.100949164784019
"RMDN3",244.6251656537,0.631033071491971,0.41855586024438
"RMI1",60.5089162527961,0.926342188147358,0.503624771497006
"RNASE1",394.200508716031,0.0195907360406686,0.0828745994578383
"RNASE10",412.653842323478,0.499572211161321,0.370694521346199
"RNASE13",-57.4361083111997,0.826683850902312,0.478686369636544
"RNASE2",-199.960662587606,0.801135883860871,0.473261272929703
"RNASE3",-63.5481848503014,0.78962157158551,0.469756133357835
"RNASE4",1168.77185880256,0.0190884784743683,0.0825851266503167
"RNASE6",699.327945222724,0.0269710397076505,0.0921851006755193
"RNASEH1",250.059757037867,0.598601907510016,0.406635677849624
"RNASET2",527.513478922357,0.277041182255001,0.270488147339995
"RND1",-398.041785643149,0.527281949235628,0.381766134951787
"RND3",1842.89153776202,0.147744345130375,0.194074896714086
"RNF114",275.119751961174,0.646297565106807,0.423381776851403
"RNF122",-53.5517354402565,0.9471901118359,0.508572315732244
"RNF128",-1804.82168620305,0.0639446582166114,0.131871085088757
"RNF13",1633.312863985,0.106001774261646,0.166180432948693
"RNF146",246.960560046077,0.850688968213044,0.48409189878506
"RNF148",580.031819220733,0.310555472447569,0.288382251762481
"RNF149",-1820.51557144222,0.00799943725946673,0.0567183686117249
"RNF150",76.4283446758506,0.844326121963019,0.481936152811158
"RNF215",1261.91331721246,0.000332045922529469,0.0195648001722856
"RNF24",-396.830011363791,0.628587681557266,0.417605436886877
"RNF34",-1274.68376223844,0.0823064619969589,0.14707384732185
"RNF41",1270.63381643996,0.0812397151995599,0.146215108027857
"RNF43",-248.415063527847,0.455308700308273,0.352302532266326
"RNF8",286.889986484549,0.693155473582469,0.437482182590891
"RNGTT",1105.93493825341,0.0616137453225011,0.130769244320806
"RNPC3",-931.003577323744,0.216016939839655,0.239491105963864
"RNPEP",58.5808281294315,0.855624280474267,0.485357186423694
"ROBLD3",-511.558610271012,0.476402635767222,0.361313041184891
"ROBO1",-924.973963973943,0.0196739931798774,0.0829432351303555
"ROBO2",-1740.28548386643,0.00102616439360972,0.0278704383031618
"ROBO3",-135.254106355096,0.789848175998284,0.469756133357835
"ROBO4",141.038287680157,0.59557737269142,0.405583073528651
"ROCK2",572.350339135628,0.0152363852053535,0.0749745672801136
"ROR1",-290.213804170346,0.384491059523022,0.321130199883945
"ROR2",-6.22492969576823,0.987082842541073,0.519310758338792
"RORB",173.851985588219,0.794295791726326,0.471268733359873
"RORC",-1178.97294069848,0.0596421159209946,0.128843697129527
"ROS1",-789.931938937844,0.0677038699291019,0.135886706368254
"RPA2",627.699410165236,0.262171607827162,0.262142242088545
"RPE",386.674606961256,0.105284070066235,0.165620476379761
"RPIA",1824.63081068169,0.00239328673610342,0.0367870881731054
"RPL12",907.795099891488,0.00330193981818043,0.0417407395415649
"RPL30",303.225299405554,0.256739601197419,0.259703104778838
"RPLP2",-196.693160078675,0.581184027428644,0.400967200963276
"RPN1",1095.08240395837,0.00993105774688922,0.0629835220014557
"RPP30",-1029.97674989372,0.156401873706073,0.19991658061235
"RPRD1A",440.800482076377,0.521971917315412,0.379810582866736
"RPRD1B",829.638210656309,0.148747311935326,0.19497264870151
"RPS10",-474.924995745175,0.130458907126586,0.182814059358696
"RPS19",543.619094261955,0.0386392800880606,0.107823760669827
"RPS27A",573.910376465927,0.0771887859412942,0.143049359915841
"RPS3",151.448134644291,0.682692020064205,0.434591623530472
"RPS3A",857.058758696136,0.0134767777925737,0.0718777779167935
"RPS4X",440.87275117778,0.044086558553388,0.113801843962707
"RPS5",578.046941540981,0.0590229169565263,0.128805429375216
"RPS6KA1",-913.887793588922,0.196882050371702,0.228317007630991
"RPS6KA3",404.788494333955,0.110938933438358,0.171127148625739
"RPS6KA6",489.855627258898,0.132969752072748,0.184867007867017
"RPS6KB1",794.700255354986,0.0490867824451008,0.119518701817496
"RPS7",497.215617951607,0.136660349998341,0.187301712885583
"RPSA",-634.197045815169,0.141145312735193,0.189653360007344
"RQCD1",860.345094283298,0.00213050565449147,0.0358667405989395
"RRAGC",-1247.6866763527,0.0948536430319554,0.159127737055486
"RRAS",-1246.61807020693,0.0462851766659301,0.116642546738014
"RRAS2",-41.3511198866573,0.9306673548241,0.504632712548502
"RRBP1",1188.84116003478,4.10706334386211e-05,0.00828273436879092
"RRM1",-97.8065263112197,0.749644002073577,0.456221311005484
"RRM2",-9.3735504352623,0.972763047366847,0.514824394608174
"RRM2B",642.010409746633,0.0306728642342937,0.0968173764596284
"RS1",-491.436017315917,0.567063587069198,0.396595528692911
"RSPO1",139.856751382952,0.596578598787371,0.406040742581328
"RSPO2",-160.863381686521,0.807154834497863,0.474092475938895
"RSPO3",-83.0819913193008,0.842210777346201,0.481693717898431
"RSPO4",-161.769738562672,0.733237747543049,0.450822398566952
"RSRP1",67.2663901447526,0.935548185921325,0.505617471927182
"RTF1",-403.874987677848,0.426439402184763,0.339549324731656
"RTN4IP1",130.957019335525,0.569864805146799,0.397087536282799
"RTN4R",-525.539350186365,0.226190043462432,0.246047319697399
"RTP4",966.579431891165,4.35101449862499e-05,0.00828273436879092
"RUFY1",603.741052539468,0.21174734791106,0.236541376551962
"RUNX3",-99.851037475836,0.753636554617891,0.457230092353001
"RUVBL1",158.747589102256,0.781921423426321,0.466386781337821
"RXFP1",924.179209386167,0.494171736145581,0.368354834580011
"RYK",-1846.02363996644,0.080179878297279,0.145258397523533
"S100A10",-517.022082905786,0.245590164170427,0.254936062453503
"S100A11",-2340.00495049919,0.00801320255605365,0.0567183686117249
"S100A12",520.701975170226,0.036407011401528,0.105420735679293
"S100A13",260.948116741882,0.199608469790188,0.229886087301612
"S100A14",-338.672490475567,0.580879582896906,0.400967200963276
"S100A16",-327.265132566354,0.659176654571178,0.42720232429137
"S100A2",-2207.9310313119,0.00907800793519576,0.0602293646111832
"S100A3",-721.580210508501,0.469860176473947,0.358327790558002
"S100A4",-370.796822585362,0.530775649310157,0.383395511937428
"S100A5",253.995335816798,0.391020588326067,0.324176735645908
"S100A6",-136.056904768711,0.696952556532224,0.438000488431261
"S100A7",-313.947272889652,0.200424535871211,0.230481024086717
"S100A8S100A9",62.1857063765929,0.815680634378469,0.476193310691497
"S100A9",51.6344211046042,0.858250268185626,0.486083305343413
"S100P",-382.90891731064,0.474684406772676,0.36056240422306
"S100Z",-127.23956617971,0.699147803527811,0.43835748501071
"SAA1",290.12235104679,0.00633616103056298,0.0515797434742016
"SAA2",380.253695072228,0.0026143192504169,0.0392103963231977
"SAA4",-59.4518424507051,0.868856388093437,0.489018889402094
"SAMHD1",-556.119018351785,0.168902562386782,0.20932448513746
"SAP18",251.568421508491,0.646249166296803,0.423381776851403
"SAP30",792.295675366393,0.0155026178911319,0.0753726553757995
"SAR1A",250.427428389892,0.0830050529263642,0.147526285052152
"SARS",907.203430762266,0.022497634384539,0.0870448210921064
"SARS2",260.372263551036,0.255189428975955,0.259166667384429
"SAT1",-861.200648031471,0.371454146883882,0.316435813293083
"SAT2",-606.333696855038,0.316234663069858,0.290542504404857
"SATB1",1073.44409945347,0.241452779974056,0.253543491153756
"SATB2",-1530.89600902903,0.0154329109441472,0.0753637890259461
"SAYSD1",-213.19016408079,0.804331249704579,0.473919063613715
"SBDS",430.571795494331,0.0541214789795618,0.12378526498489
"SBSN",-1240.57931471533,0.0602084044215542,0.129198190768092
"SCAMP5",-1186.77520523679,0.340010571978115,0.301913134779763
"SCAND1",-617.195012131504,0.390066403013454,0.3236024846722
"SCARA3",-1541.52739129398,0.167581118458398,0.208505183868322
"SCARA5",64.2578963770392,0.822743686233716,0.477779802619003
"SCARB2",-314.549144834696,0.538070063376862,0.385912930553198
"SCARF1",807.347537024795,0.00767260577573749,0.0556820301061746
"SCARF2",-294.464148666754,0.582852426136872,0.401285189839687
"SCG3",-785.745875825857,0.0734539247754713,0.140105611656869
"SCG5",-599.707105826123,0.0637721671049759,0.131625049561174
"SCGB1D2",615.851315550937,0.221709473733438,0.243023456071261
"SCGB2A1",904.662986056571,0.23480417592978,0.250247735627019
"SCGB3A1",-507.957881391402,0.00341216185749684,0.0422271181104824
"SCGN",-482.083738229234,0.0772898077049237,0.143049359915841
"SCIMP",-172.042893238133,0.703467694160588,0.439507075252966
"SCIN",-562.32150148391,0.316354120464559,0.290542504404857
"SCMH1",-1549.28018414439,0.0218834537903018,0.0859992223115874
"SCN2B",-1294.29383056501,0.000986396163019553,0.0278704383031618
"SCN4B",-1483.99089703943,0.0121328342001185,0.0682170587384492
"SCO1",197.538803890301,0.684900299382826,0.435031437601425
"SCO2",456.749769643589,0.106312110863622,0.166409236016862
"SCP2D1",-348.183386312381,0.17502514265135,0.213904316884468
"SCT",-936.18528838546,0.172074061566827,0.211769958744546
"SCUBE1",231.034145065539,0.137477909168114,0.187966692290601
"SCUBE3",176.897210768654,0.211303534439816,0.236293569532241
"SDC3",-252.742879159197,0.622251376643254,0.415084113144929
"SDCBP",200.522642481248,0.727334707665595,0.448530218539319
"SDCBP2",373.645883882346,0.299153412644004,0.282196583596443
"SDF2",66.8249823042014,0.895983368593292,0.497489443431847
"SDF2L1",904.274150795842,0.136304938764412,0.187301712885583
"SDHAF2",110.430723672453,0.818734668254905,0.477188255114138
"SDSL",238.589564860049,0.515816043441793,0.376842779894689
"SEC13",163.054339021971,0.794632091405123,0.471355257746593
"SEC22A",613.571378832625,0.126778797545061,0.180415398405438
"SEC61B",491.357890268837,0.579050793389684,0.400276588545262
"SEC61G",-497.38418815877,0.375504220161165,0.317536740580828
"SECTM1",-324.349917982823,0.286971201055332,0.275154656091435
"SEL1L2",-1092.82213284128,0.10388216119238,0.16426808328828
"SELE",-743.480247405887,0.0453630107704022,0.115342273386804
"SELH",-220.087135976525,0.541222325469021,0.387550699027522
"SELL",-696.482115834672,0.368184856673057,0.315434614452885
"SELM",127.158970088285,0.746979554111507,0.45555933362561
"SELP",597.449022345882,0.0571719895054346,0.12713321059047
"SELPLG",-1081.73749474253,0.0121613775397007,0.0682170587384492
"SEMA3A",1575.92095125684,0.0122942288686457,0.0682170587384492
"SEMA3B",-148.97232973946,0.82134111318369,0.477779802619003
"SEMA3C",-1518.40718783378,0.124608615961769,0.178588891100555
"SEMA3E",709.272488464718,0.278431061147685,0.270976364257995
"SEMA3G",-1095.74708538877,0.0116900708342272,0.067329862084247
"SEMA4A",103.045600794079,0.823417829967709,0.477779802619003
"SEMA4B",-930.257064979748,0.137876096369233,0.188029646354247
"SEMA4C",-61.4455109896734,0.812203914155839,0.475060157244092
"SEMA4D",1145.11675222909,0.103624247479541,0.164251482747852
"SEMA4F",-240.880300633424,0.747016915839538,0.45555933362561
"SEMA5A",-285.302092331855,0.518328661884944,0.378160302221813
"SEMA6A",-308.647047926095,0.383169137108968,0.320380492217698
"SEMA6B",-444.731534226258,0.477648478642258,0.361510529152146
"SEMA6C",96.5710609280256,0.900886024248674,0.498964358868004
"SEMA7A",-376.504109566359,0.209870435023947,0.235222439134875
"SEMG1",-913.979160668548,0.0132217294673979,0.0714342473035151
"SENP7",412.278860066014,0.556649370956185,0.393589912369967
"SEPHS1",779.224555350509,0.0224803216699023,0.0870448210921064
"SEPSECS",801.595816799185,0.373694383887161,0.317252544395136
"SEPW1",449.530802969383,0.192635566176303,0.225949264316578
"SERAC1",61.1883131194906,0.942579928950266,0.507528415211848
"SERF1A",1764.11251397119,0.0830549471799906,0.147526285052152
"SERF2",-309.36183446071,0.686005843565014,0.435189511841352
"SERPINA1",1040.25137307235,0.0704507183501833,0.137925884654431
"SERPINA10",91.9232050922696,0.826529058673236,0.478686369636544
"SERPINA11",-438.836154360111,0.188568625505394,0.223173157541586
"SERPINA12",-84.0049693107451,0.620960812024494,0.414877393266624
"SERPINA3",-551.845261509259,0.192827913483745,0.225949264316578
"SERPINA4",-1037.44762336315,0.0558831839305019,0.125381131532846
"SERPINA5",-168.641892020088,0.329278887707645,0.297278686560856
"SERPINA6",222.066199411209,0.734053750259134,0.451170625678445
"SERPINA7",-1735.46093049131,0.00291555293950509,0.0398629020148073
"SERPINA9",-731.574182604334,0.143554917853546,0.1912048572934
"SERPINB1",214.23895242514,0.37446403737883,0.317252544395136
"SERPINB13",-127.511883352933,0.563873836622416,0.396003877802131
"SERPINB4",-199.451021114094,0.359365845635499,0.311409651162381
"SERPINB5",-673.199059472131,0.117929326133369,0.175223689893927
"SERPINB8",647.776644059898,0.232720624737835,0.249423573207364
"SERPINC1",-1361.49766563459,0.255469529221323,0.259211259776645
"SERPIND1",765.159337642969,0.173537405879559,0.21270776169241
"SERPINE1",744.43231148566,0.00206178925206115,0.0354662676849983
"SERPINE2",392.5919382552,0.0302865363240561,0.0959677096723145
"SERPINF1",703.247840585914,0.417265207120732,0.336279102407243
"SERPINF2",777.093972916624,0.318449808930174,0.291390090912767
"SERPING1",219.500101669678,0.691653542056047,0.436926029966922
"SERPINH1",383.742084644433,0.029864149077571,0.0953069959955439
"SERPINI2",-1238.31798316842,0.280865766594087,0.272147576214567
"SET",-2621.95088848982,0.00131165903629464,0.0307199112369039
"SETD2",-376.645555368061,0.66728481691912,0.428965019993356
"SETMAR",-196.000130046718,0.588105373558228,0.403094382665811
"SEZ6L",-1241.97126163611,0.00377960324125653,0.0423979940448471
"SEZ6L2",946.890553217814,0.0261822037640422,0.09160199532676
"SF1",-142.073517418271,0.696811742006348,0.438000488431261
"SF3B4",578.439273000263,0.590305100106611,0.403993771060573
"SFN",1372.60376645588,0.00976337448730455,0.0624331917739977
"SFRP1",107.401148774783,0.314530870256696,0.289790286094493
"SFRP2",-679.19428748957,0.476744264813697,0.361461363532057
"SFRP4",-749.709517183538,0.00622803376264938,0.0510352880911279
"SFTA2",-411.255355195727,0.203137717730034,0.231954374338619
"SFTPB",295.933385101819,0.444720700331867,0.348152125551487
"SFTPD",499.871556135823,0.00375609456277482,0.0423979940448471
"SFXN5",-558.335815747718,0.316993661598656,0.290760353697866
"SGK3",418.762837681167,0.505976569597177,0.373330870905734
"SGTA",466.809401516684,0.0352878238434288,0.10346869832786
"SGTB",137.442659535374,0.886303717615747,0.494775585989989
"SH2D1A",568.81478110404,0.326131285346466,0.295852096732446
"SH2D1B",676.019091844485,0.2107272407921,0.235862280578496
"SH2D3C",-737.045940355664,0.213695772181684,0.238000807651122
"SH3BGRL",162.563511356328,0.499101640937665,0.370467366070552
"SH3BGRL2",276.117976935286,0.117860932770971,0.175223689893927
"SH3BGRL3",386.349934090363,0.053996936844629,0.12372911986642
"SH3BP2",1673.74939309796,0.000619521010667981,0.0235868116222981
"SH3GL2",532.189599097079,0.0132781554666721,0.0714342473035151
"SH3GL3",529.207502552561,0.00883924667812983,0.0592809893740661
"SH3GLB1",-602.061774089482,0.45606814927068,0.352532491439932
"SH3GLB2",164.552000249729,0.55779511236835,0.393736471838366
"SHANK1",254.776092106121,0.294553456927941,0.279773911987171
"SHANK3",932.632400948771,0.00427874872488498,0.0446430531808036
"SHBG",-596.714194680129,0.00107943242379613,0.0281189053111892
"SHC1",739.356499761013,0.00345001044814824,0.0422664328427885
"SHC2",-355.427607600029,0.344251608614064,0.303934105097746
"SHC4",1427.59145513083,0.0521094581881988,0.122582189196796
"SHH",-629.581938859986,0.0878965844892292,0.1514760999915
"SHISA2",-503.545476636685,0.318771040214874,0.291437629772559
"SHMT1",356.058918042477,0.0787417093941603,0.143995563977933
"SHMT2",451.537295433773,0.0618512651110618,0.130824559409072
"SIAE",386.453433592494,0.0324164915559514,0.100528608995973
"SIGIRR",-1690.12538529469,0.00706381457165936,0.0546280712734642
"SIGLEC1",-736.650874952137,0.227985910473617,0.246915503416731
"SIGLEC11",1514.38874260861,0.0404388717675197,0.109605208215546
"SIGLEC12",155.887079032976,0.720970466289149,0.446466778228445
"SIGLEC14",237.832288782216,0.0802839963418021,0.145329402674682
"SIGLEC15",-1929.50112217802,0.0701217583396192,0.137789887463477
"SIGLEC5",231.777268179207,0.0273680671534252,0.0923988801170664
"SIGLEC6",-270.22089582035,0.277076470986833,0.270488147339995
"SIGLEC7",142.975027725153,0.79801922006226,0.471893987993453
"SIGLEC8",-850.474021844006,0.333940582098635,0.298797631271185
"SIGLEC9",-77.5485024640169,0.571079590875524,0.397425848137145
"SIRPA",265.512343659653,0.288834869203531,0.276299276917535
"SIRPB1",6.65732716276518,0.98106067894887,0.517335011091534
"SIRPB2",837.002293636659,0.0512743446196646,0.122460760752755
"SIRPG",-580.96361253766,0.301299204880978,0.283079728465126
"SIRT2",-48.7876481150057,0.868477852962546,0.489018889402094
"SIRT3",509.784163098267,0.300099681217571,0.282274236505774
"SIRT5",-406.070895839028,0.443011464661915,0.34771029550498
"SIT1",103.915679759654,0.804802431410335,0.473919063613715
"SKIL",12.9271639662017,0.981398287871501,0.517402789847222
"SKP1",-478.408422383373,0.278910202999058,0.271252164600136
"SLAMF1",-39.2737827179122,0.910032406087608,0.501178635870145
"SLAMF6",603.201966808909,0.244221598086399,0.254261990420799
"SLAMF7",315.639543351824,0.43970399883788,0.345992210086131
"SLAMF8",-104.820479044043,0.729432269963141,0.44912242704291
"SLC14A1",1392.85344036499,0.110905044568972,0.171127148625739
"SLC14A2",467.971346844079,0.454752768082351,0.352123602229134
"SLC16A3",159.849554154077,0.830817921928784,0.479599728083105
"SLC22A16",335.121812848929,0.115105848914531,0.173586268120287
"SLC25A18",439.692977179517,0.321617717255513,0.293154581999777
"SLC26A11",-314.729320326226,0.408989567753081,0.332392708885572
"SLC26A5",-1398.98214597933,0.0491466098268704,0.119518701817496
"SLC26A7",413.209671401893,0.547671512915173,0.389952654774845
"SLC27A2",104.880874860819,0.844216090486178,0.481936152811158
"SLC30A3",-537.985763183699,0.19628186986828,0.227941442479057
"SLC30A5",293.277081890319,0.217136724628221,0.23988205577991
"SLC35G2",307.772219212779,0.338713894378405,0.301107597436384
"SLC3A1",-783.443959039416,0.333966396574387,0.298797631271185
"SLC3A2",-128.097701160494,0.888016680100677,0.49517690489229
"SLC41A2",-174.091203846003,0.76392034646873,0.459546313456897
"SLC4A8",-570.555222265754,0.385955838953983,0.321919010878353
"SLC5A5",118.671990347592,0.606440602827956,0.40979611825759
"SLC5A8",-633.81458545821,0.0220020906251914,0.0860174957262339
"SLC6A14",212.154365784064,0.708355243612161,0.441223975591424
"SLC6A16",-293.401005073701,0.395213011787113,0.325905578716981
"SLC6A9",-945.790566322269,0.0272700575244294,0.0923988801170664
"SLCO5A1",-498.405698322895,0.571233172218502,0.397425848137145
"SLIT1",-716.135475957558,0.216684114136037,0.239802683172231
"SLIT2",-204.302247880784,0.623898893536616,0.415418457491061
"SLIT3",335.504231292475,0.654738028218632,0.425887025069515
"SLITRK1",-1012.56161441421,0.00702309842982361,0.0544834534293029
"SLITRK3",-165.255842134354,0.477537792969635,0.361510529152146
"SLITRK4",240.35086523653,0.600806463777853,0.407685615578191
"SLITRK5",-580.830385889479,0.0279949474217924,0.092965411790043
"SLITRK6",-718.621750751988,0.165784017432724,0.207102212960465
"SLMAP",767.226231027559,0.0137269604943494,0.0724121982544653
"SLPI",1403.11646823917,0.00637720669067055,0.051669262849876
"SLTM",-612.24962827154,0.175328041411107,0.213904316884468
"SMAD1",459.69885690299,0.0518736052785906,0.122460760752755
"SMAD2",482.20093313513,0.0233049374438609,0.0880151925603707
"SMAD3",576.035054085613,0.0269017026911065,0.0921851006755193
"SMAD4",438.458640263331,0.16943601634911,0.209653584385904
"SMAP1",320.148688392175,0.117007906435462,0.174782872869227
"SMARCC1",-795.601313259447,0.149531910113715,0.195440269359033
"SMC3",321.865861952298,0.262490794659048,0.262355390990262
"SMCO2",1027.86294029223,0.193969512270135,0.226396566068491
"SMEK1",1139.30721470519,0.000970388956581338,0.0278704383031618
"SMIM10",-768.762346762444,0.0655811934428983,0.133122920259279
"SMIM13",-57.2004520728977,0.936515242849238,0.505829003021334
"SMIM24",-539.019964797435,0.265597401645053,0.264137808255331
"SMIM9",-454.177160934533,0.413676344562526,0.334553683618947
"SMNDC1",-281.808213257107,0.241726146583598,0.253610754863064
"SMOC1",316.183602621194,0.0628210282050638,0.130972729001586
"SMOC2",-328.145115741727,0.419169530330354,0.336948822623915
"SMPD1",-257.21886161782,0.411465885060077,0.333646986255617
"SMPDL3A",619.501990742032,0.244525998956515,0.254364883983446
"SMR3A",61.4659999937511,0.947591774873251,0.508572315732244
"SMS",-340.334555291254,0.581052280020982,0.400967200963276
"SMTN",629.629648208794,0.0071963757831848,0.0546289418923754
"SMURF1",2054.87420874728,0.0222750996200996,0.086674050900188
"SMURF2",-1914.22250827657,0.0150556855708941,0.0749745672801136
"SMYD2",-572.090519586956,0.273082832131061,0.26785743340091
"SNAI2",-2.96483540845949,0.993852252454825,0.520890260346038
"SNAP25",-55.6333023225577,0.712165591412854,0.443002102348741
"SNAP29",370.562919046976,0.427026306895041,0.339907278134444
"SNAPIN",-253.158514379847,0.742795949529881,0.454435444970077
"SNCA",461.556063410968,0.0592159208231031,0.128843697129527
"SNN",-382.355399422046,0.142239244137389,0.190168934165146
"SNPH",380.405876604377,0.497500838305821,0.370056103320096
"SNRPA",435.021235893942,0.154142332416515,0.198676844172627
"SNRPB2",-123.050259842834,0.473398424887802,0.360231722408482
"SNRPD2",820.126382018505,0.0469556814911024,0.117732821133892
"SNRPD3",292.37939966789,0.697660975128237,0.438000488431261
"SNRPF",-275.400227499744,0.569944618616474,0.397087536282799
"SNRPG",602.970319881253,0.0515013420741671,0.122460760752755
"SNTA1",286.836445201905,0.18432296137627,0.220361464105756
"SNTB1",144.390325481226,0.564182833439636,0.396003877802131
"SNUPN",396.664413394333,0.0257004396675241,0.0915456538807409
